datetime,temperature,precipitation,wind_speed,humidity,radiation,total_cloudiness,visibility,ground_temp
2020-08-27 18:00,28.4,,1.2,78,0,8,,30.4
2020-08-27 19:00,28.5,,0.7,78,0.3,8,,29.3
2020-08-27 20:00,28.3,,1.1,77,0,9,,28.4
2020-08-27 21:00,27.7,0,1.3,81,,7,,27.9
2020-08-27 22:00,26.8,0.4,0.4,87,,8,,27.6
2020-08-27 23:00,27.1,,1.2,84,,9,,27.5
2020-08-28 0:00,27.5,,1.4,81,,10,,27.4
2020-08-28 1:00,27,,1.1,83,,9,,27
2020-08-28 2:00,26.9,,0.7,83,,8,,26.7
2020-08-28 3:00,26.6,,0.4,85,,10,,26.4
2020-08-28 4:00,25.6,,0.2,90,,9,,26.2
2020-08-28 5:00,25.1,,0.5,93,,10,,26
2020-08-28 6:00,25,0,0.7,93,0,8,,25.8
2020-08-28 7:00,25.8,,0.9,90,0,8,,26.8
2020-08-28 8:00,26.9,,0,85,0,9,,28.5
2020-08-28 9:00,28.2,,0.5,79,0,10,,30.6
2020-08-28 10:00,30.8,,0.9,69,0.3,9,,35.7
2020-08-28 11:00,29.7,,1,70,0.8,8,,37.1
2020-08-28 12:00,30.7,0.2,1.1,70,0.5,8,,37.9
2020-08-28 13:00,31.5,,2.4,67,0.6,8,,41.1
2020-08-28 14:00,30.7,,1.9,68,0.1,9,,39.6
2020-08-28 15:00,30.8,,1.2,68,0,9,,37.8
2020-08-28 16:00,31.2,0,1.6,65,0.4,9,,39.3
2020-08-28 17:00,30.7,,0.4,69,0,9,,35.3
2020-08-28 18:00,30,,0.9,72,0,8,,32.3
2020-08-28 19:00,29.3,0,0.9,76,0,8,,30.3
2020-08-28 20:00,29,,1.8,73,0,10,,29.4
2020-08-28 21:00,28.2,,0.7,78,,9,,28.8
2020-08-28 22:00,28,0,0.4,79,,9,,28.6
2020-08-28 23:00,25.9,0,0.7,89,,9,,27.9
2020-08-29 0:00,25.9,,0.5,92,,7,,27.6
2020-08-29 1:00,25.9,,0.6,92,,8,,27.5
2020-08-29 2:00,25.9,,0.2,91,,9,,27.3
2020-08-29 3:00,25.3,,0.4,93,,5,,26.7
2020-08-29 4:00,24.8,,0.4,95,,5,,26.2
2020-08-29 5:00,24.9,,0.8,94,,4,,26.1
2020-08-29 6:00,24.9,,0,94,0,4,,26.2
2020-08-29 7:00,25.8,,0.5,89,0.2,9,,27.1
2020-08-29 8:00,27.8,,0.3,78,0.8,8,,31
2020-08-29 9:00,28,,0.7,74,0.9,7,,34.3
2020-08-29 10:00,29.2,,1.6,68,0.8,8,,38.4
2020-08-29 11:00,30.6,,1,67,0.8,8,,41.2
2020-08-29 12:00,30.6,,0.9,66,0.4,7,,39.5
2020-08-29 13:00,31.1,,1.6,64,0.4,9,,41.4
2020-08-29 14:00,30.7,,2,61,0.8,8,,43.9
2020-08-29 15:00,30.8,,1.1,64,0.1,9,,40.5
2020-08-29 16:00,31,,1.4,63,0,9,,38.4
2020-08-29 17:00,30.5,,1.5,67,0.5,7,,37
2020-08-29 18:00,29.9,,0.9,68,0,7,,33.9
2020-08-29 19:00,29.2,,0.6,71,0,7,,31.9
2020-08-29 20:00,28,,0.8,79,,8,,30.7
2020-08-29 21:00,27.6,,0.5,82,,9,,30.1
2020-08-29 22:00,25.8,0.3,1.5,93,,10,,29
2020-08-29 23:00,25.6,1.9,0.4,96,,10,,28
2020-08-30 0:00,25.3,1.6,0.3,97,,9,,27.5
2020-08-30 1:00,25.2,,0.6,96,,9,,27.3
2020-08-30 2:00,25.2,0.9,0.6,96,,9,,26.9
2020-08-30 3:00,24.9,,0.2,96,,8,,26.4
2020-08-30 4:00,24.6,,0.2,96,,6,,26.3
2020-08-30 5:00,24.4,,0.4,97,,5,,26
2020-08-30 6:00,24.7,,0.4,96,0,5,,26.2
2020-08-30 7:00,25.4,,0.5,96,0.3,4,,26.7
2020-08-30 8:00,25.8,,0.1,92,0.1,4,,28.2
2020-08-30 9:00,26.7,,0.4,86,0,7,,30.5
2020-08-30 10:00,29.1,,0.5,77,0.5,8,,34.1
2020-08-30 11:00,30.2,,0.8,73,0.6,9,,35.5
2020-08-30 12:00,31.7,,1.5,66,0.7,7,,39.9
2020-08-30 13:00,32.2,,1.3,61,1,7,,41.8
2020-08-30 14:00,33.3,,1,56,0.7,8,,42.4
2020-08-30 15:00,31.1,0,0.7,68,0.6,8,,39.1
2020-08-30 16:00,31.6,,0.7,61,0.9,7,,38.4
2020-08-30 17:00,30.6,0,0.8,69,0.4,6,,36.1
2020-08-30 18:00,28.8,0,2.7,75,0,8,,32.1
2020-08-30 19:00,27.5,0,0.8,80,0,9,,30.1
2020-08-30 20:00,26.9,,0.7,84,,10,,28.9
2020-08-30 21:00,26.4,0,1.2,86,,10,,28.4
2020-08-30 22:00,25.8,0,0.7,90,,10,,27.8
2020-08-30 23:00,25.5,0.3,0.8,91,,10,,27.4
2020-08-31 0:00,25.5,,0.2,90,,8,,27.3
2020-08-31 1:00,25,0.1,0.9,92,,7,,27
2020-08-31 2:00,25,0,0.4,89,,8,,26.6
2020-08-31 3:00,24.5,,0.6,92,,9,,26.3
2020-08-31 4:00,24,,1,94,,8,,25.8
2020-08-31 5:00,24.4,0,0.2,93,,9,,25.9
2020-08-31 6:00,24.4,,0.2,90,0,9,,25.8
2020-08-31 7:00,24.4,,0.7,93,0,6,,26.1
2020-08-31 8:00,25,,0.6,89,0,9,,27
2020-08-31 9:00,25.2,,0.3,88,0,5,,27.3
2020-08-31 10:00,26,,1.4,81,0,9,,28.6
2020-08-31 11:00,26.7,,1,75,0,9,,30.7
2020-08-31 12:00,27,,1.8,73,0,10,,29.9
2020-08-31 13:00,27.2,,1.8,71,0,10,,29.7
2020-08-31 14:00,26,,0.8,78,0,8,,29.9
2020-08-31 15:00,26.9,,1.3,70,0,8,,30.1
2020-08-31 16:00,26.9,0,1,71,0,8,,29.3
2020-08-31 17:00,26.8,,1.3,71,0,4,,28.5
2020-08-31 18:00,25.9,,2.1,72,0,4,,27.5
2020-08-31 19:00,25.4,,1.8,73,0,1,,26.5
2020-08-31 20:00,24.9,,1.3,76,,5,,25.9
2020-08-31 21:00,24.5,,1.5,74,,6,,25.5
2020-08-31 22:00,24.4,,0.8,72,,3,,25.1
2020-08-31 23:00,24.3,,0.7,70,,5,,24.9
2020-09-01 0:00,23.5,,1,73,,0,,24
